ID;Nome;Região;Estado;IDH_2010;PIB_2018;Rodovia;Km;Lat.;Long.;Comprimento;Largura;Gestora;Tipo;Norma;N. de vãos;Superestrutura;Material Super;Encontro;Ano;Classe;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;VMD;X_SIRGAS2000;Y_SIRGAS2000;Litoral_Dist;Initial;Time;Final
003889;Ponte km 45,98;Northeast;PB;0.658;17.4;BR-405;45+980;-6.826316667;-38.404116667;10.8;11.9;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;598.746083;565841.3596989171;9245407.859138634;257409.30531926767;3;1;3
003890;Ponte sobre o Riacho Zé Dias;Northeast;PB;0.658;17.4;BR-405;47+240;-6.83695;-38.398283333;24.35;8.1;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;598.746083;566484.4609100099;9244231.521152873;258096.1464081516;3;1;3
003891;Ponte sobre o Rio Boa Vista;Northeast;PB;0.658;17.4;BR-412;19+290;-7.26085;-36.235416667;30;13.15;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;2;;922.946357;805294.9323326426;9196480.710450921;158206.1160013465;3;1;2
003892;Ponte sobre o Rio Joãozinho;Northeast;PB;0.658;17.4;BR-412;27+720;-7.291283333;-36.301933333;73.8;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1094.9971205;797923.9866647185;9193157.043829795;166181.94090544456;4;1;4
003893;Ponte sobre o Riacho do Açude;Northeast;PB;0.658;17.4;BR-412;29+130;-7.295783333;-36.313716667;26;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;2;2;;1094.9971205;796618.9578672466;9192666.813702479;167568.9433224634;2;1;2
003894;Ponte km 33,63;Northeast;PB;0.658;17.4;BR-412;33+630;-7.3138;-36.348766667;25.95;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1094.9971205;792734.2929440029;9190695.947085727;171828.45623689954;4;1;4
003895;Ponte sobre o Rio Soledade;Northeast;PB;0.658;17.4;BR-412;39+500;-7.326783333;-36.395283333;80;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1094.9971205;787586.3762241647;9189289.24548795;177164.93197095324;4;1;4
003896;Ponte sobre o Rio Gurjão;Northeast;PB;0.658;17.4;BR-412;43+210;-7.338233333;-36.43035;67;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1094.9971205;783704.8662285433;9188044.549681835;181235.68335828857;3;1;3
003898;Ponte sobre o Riacho Cachorro;Northeast;PB;0.658;17.4;BR-412;51+860;-7.362516667;-36.503133333;26;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1021.4459945;775649.1274363503;9185403.015508119;189699.07974501004;3;1;3
003899;Ponte km 54,40;Northeast;PB;0.658;17.4;BR-412;54+400;-7.37775;-36.519966667;22;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;4;;1021.4459945;773780.261143108;9183727.809301838;191412.78463646295;4;1;4
003900;Ponte km 55,82;Northeast;PB;0.658;17.4;BR-412;55+820;-7.38705;-36.528633333;30;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;1021.4459945;772817.2293132888;9182704.089250756;192097.95848658265;3;1;3
003901;Ponte sobre o Rio Taperoá;Northeast;PB;0.658;17.4;BR-412;56+500;-7.393;-36.529983333;129.8;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;1;1;;1021.4459945;772664.4583236137;9182046.555791022;192086.2441228724;1;1;1
003902;Ponte sobre o Riacho do Jirau;Northeast;PB;0.658;17.4;BR-412;63+880;-7.4355;-36.5776;34;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;908.9412829999999;767379.3163964711;9177373.049247807;196076.22588165168;3;1;3
003903;Ponte km 65,03;Northeast;PB;0.658;17.4;BR-412;65+300;-7.440316667;-36.586766667;22;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;908.9412829999999;766364.0282351766;9176845.643422509;196932.78133435707;3;1;3
003904;Ponte sobre o Riacho do Cabloco;Northeast;PB;0.658;17.4;BR-412;67+900;-7.45825;-36.605233333;52;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;908.9412829999999;764313.8255250279;9174872.531379635;198441.61669708326;4;1;3
003905;Ponte sobre o Riacho dos Pereiros;Northeast;PB;0.658;17.4;BR-412;76+400;-7.491683333;-36.667116667;46;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;908.9412829999999;757460.34643399;9171210.139094252;204198.73907353473;3;1;3
003906;Ponte sobre o Riacho Camuquim;Northeast;PB;0.658;17.4;BR-412;83+550;-7.529466667;-36.71915;30;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;908.9412829999999;751693.1257925141;9167060.171854738;208783.642609173;3;1;3
003908;Ponte sobre o Riacho do Angico;Northeast;PB;0.658;17.4;BR-412;95+380;-7.592483333;-36.80395;26;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;3;3;;908.9412829999999;742295.6768975643;9160136.67936685;216215.3314416892;3;1;3
003909;Ponte sobre o Riacho do Buraco;Northeast;PB;0.658;17.4;BR-412;96+570;-7.600233333;-36.81135;40;13;DNIT;Federal Public;DNIT;;Beam;Reinforced Concrete;Not Informed;;;;;;;;;;;;;;4;3;;908.9412829999999;741474.4981817504;9159283.442312896;216804.36860337466;4;1;3
